Latitude,Longitude,CommonName,StopType,Status
53.182691854,-3.335632001,Waen Crossroads,BCT,active
53.183123777,-3.334792424,Waen Crossroads,BCT,active
53.327064482,-3.470006219,Denmore Stores,BCT,active
53.198532463,-3.408895397,Plas Clough,BCT,active
53.299838353,-3.462798352,Bryn Cwybr,BCT,active
53.294420361,-3.460377578,Haulfre,BCT,active
53.30633978,-3.46885879,Derwen Hotel,BCT,active
53.288569629,-3.470139267,Marsh Warden,BCT,active
53.292614273,-3.463616665,Treetops Court,BCT,active
53.155071609,-3.478973193,Dolwen,BCT,active
53.13752439,-3.464362757,Brynglas Crossroads,BCT,active
53.126609822,-3.329229136,Plas Einws Turn,BCT,active
53.278950198,-3.47745833,Ty Isaf,BCT,active
53.114567595,-3.299991424,Ysgol Brynhyfryd,BCT,active
53.248691783,-3.408354931,Farmers Arms,BCT,active
53.346672965,-3.368153702,Presthaven Sands,BCT,active
53.140113124,-3.240873711,Moel Famau Car Park,BCT,active
53.303618017,-3.418191009,Carreg Heilin,BCT,active
53.304044168,-3.418640346,Glan Ffyddion,BCT,active
53.154974991,-3.194523275,County Boundary,BCT,active
53.154933056,-3.194223013,County Boundary,BCT,active
53.277111493,-3.507285967,Glan-y-morfa,BCT,active
53.114771107,-3.306437214,Ruthin Co-op,BCT,active
53.336439899,-3.40675852,Prestatyn Rail Station (Main Entrance),RSE,active
53.336457341,-3.406804152,Prestatyn Rail Station,RSE,active
53.336245035,-3.406511803,Prestatyn Rail Station,RSE,active
53.336262299,-3.406572447,Prestatyn Rail Station,RSE,active
53.318782211,-3.488403769,Rhyl Rail Station (Main Entrance),RSE,active
53.317993876,-3.489622397,Rhyl Rail Station,RSE,active
53.318881103,-3.48871594,Rhyl Railway Station Stand E,BCS,active
53.26811456,-3.518485513,Little Chef,BCT,active
53.26996541,-3.519270905,Little Chef,BCT,active
53.324393971,-3.483127228,Queen's Walk,BCT,active
53.256392094,-3.476620696,St Asaph Business Park,BCT,active
53.186092671,-3.317628916,Highfield Park,BCT,active
53.159960851,-3.37480113,Kings Head Inn,BCT,active
53.111547947,-3.319516546,Duke`s Stores,BCT,active
53.335141,-3.406275,Prestatyn Bus Station Stand 1,BCS,active
53.334959319,-3.406074911,Prestatyn Bus Station Stand 2,BCS,active
53.334685355,-3.405675428,Prestatyn Bus Station Stand 4,BCS,active
53.058937301,-3.195654436,Llandegla Crossroads,BCT,active
53.059052934,-3.195777011,Llandegla Crossroads,BCT,active
52.971633509,-3.171322583,Llangollen Railway Station,BCT,active
52.971517407,-3.171244986,Llangollen Railway Station,BCT,active
52.871391401,-3.473329009,Pont Cwm Pydew,BCT,active
52.871256605,-3.47332444,Pont Cwm Pydew,BCT,active
53.325813671,-3.400638961,Community Hospital,BCT,active
53.322934566,-3.422119682,Alexandra Drive,BCT,active
53.234642494,-3.34042538,Fron Haul,BCT,active
53.229988202,-3.346602059,Aber Wheeler,BCT,active
53.217523598,-3.359315835,Geinas Farm,BCT,active
53.219867543,-3.36070808,St Stephen`s Church,BCT,active
53.216456931,-3.375891063,Pontruffydd,BCT,active
53.208312659,-3.394422169,Gliding Centre,BCT,active
53.220657788,-3.417829642,College Farm,BCT,active
53.197445062,-3.406584284,St Brigid's School,BCT,active
53.215480331,-3.413615052,Plas Newydd,BCT,active
53.228251932,-3.433031434,Rhodfa Clwyd,BCT,active
53.133618463,-3.333541175,The Drovers Arms,BCT,active
52.975356698,-3.440747788,Fourcrosses Farm,BCT,active
52.980299758,-3.428951679,The Druids,BCT,active
52.98203966244242,-3.411949392209664,Pont Melin-Rug,BCT,active
52.981000458,-3.378763506,Station House,BCT,active
52.979678407,-3.339504072,Bonwm Cottage,BCT,active
52.922888152,-3.439495687,Capel Hermon,BCT,active
52.922719607,-3.437824082,Dudley Arms,BCT,active
52.92303117,-3.436213048,Llandrillo War Memorial,BCT,active
52.935409742,-3.426207312,Pont yr Hendwr,BCT,active
52.959507813,-3.405428123,Blue Lion Hotel,BCT,active
52.977005132,-3.387587378,Glandwr,BCT,active
52.97437057,-3.266887263,St Thomas` Church,BCT,active
52.974222016,-3.264366109,The Sun Inn,BCT,active
52.972863521,-3.255569902,Bryn-hyfryd,BCT,active
52.97842354,-3.182840458,Ystrad Hall,BCT,active
52.974333709,-3.180077895,Wild Pheasant Hotel,BCT,active
53.153962076,-3.200491926,We Three Loggerheads,BCT,active
53.141066351,-3.214260059,Maeshafan Lane End,BCT,active
53.137494262,-3.214129426,Ty`n-llan,BCT,active
53.121565784,-3.218880656,Four Crosses Crossroads,BCT,active
53.114747596,-3.218403879,Graianrhyd Lane End,BCT,active
53.105375248,-3.209221096,Bryn-hyfryd,BCT,active
53.098949658,-3.203708886,Clover Grange,BCT,active
53.096498296,-3.21140645,Post Office,BCT,active
53.131175448,-3.184162575,Pant Du Quarry,BCT,active
53.136528384,-3.183741768,Youth Hostel,BCT,active
53.112338853,-3.190367901,The Sun Inn,BCT,active
53.097662715,-3.175072425,Maes Gwyn,BCT,active
53.096716926,-3.16978965,Rose & Crown,BCT,active
53.008225507,-3.44358628,Bettws Gwerfil Goch,BCT,active
53.03772056,-3.460589999,Bryn Celyn Turn,BCT,active
53.050347462,-3.438041668,Pont Petryal,BCT,active
53.059765643,-3.393752742,Tal Borth Turn,BCT,active
53.062104536,-3.368847144,Glanllyn Inn,BCT,active
53.109648296,-3.327047576,Cross Keys Hotel,BCT,active
53.111232353,-3.31999993,Duke`s Stores,BCT,active
53.115161799,-3.321136293,Clegir,BCT,active
53.120116571,-3.327056282,Ruthin Aldi,BCT,active
53.131413721,-3.331335479,Maes Derw,BCT,active
53.14592468,-3.361792976,Bont Garreg Cottages,BCT,active
53.150080248,-3.36667973,Glan Aber Farm,BCT,active
53.154260685,-3.368622039,Pentre Motors,BCT,active
53.165518896,-3.376923461,Llwyn-y-Rhos,BCT,active
53.173186052,-3.380116429,Llwyn Bach,BCT,active
53.181610591,-3.428797138,Myddelton Avenue,BCT,active
53.18018052,-3.423601964,Llewelyn`s Estate,BCT,active
53.146217745,-3.490421434,Nantglyn War Memorial,BCT,active
53.141909353,-3.477623816,Ceunant,BCT,active
53.138086887,-3.467596032,Groesffordd Nant-y-Ci,BCT,active
53.13438095,-3.453851895,Capel Saron,BCT,active
53.141810919,-3.434218367,Y Fron Farm,BCT,active
53.14476726,-3.426093428,St James` Church,BCT,active
53.148295511,-3.488175672,Maes Lliwen,BCT,active
53.342356842,-3.399649088,Pontins Holiday Camp,BCT,active
53.344209836,-3.403375013,Sands Hotel,BCT,active
53.341360933,-3.411692872,Nova Centre,BCT,active
53.185541829,-3.429316959,Maes Celyn,BCT,active
53.182713905,-3.428998433,Maes y Goron,BCT,active
53.313710695,-3.504237293,Marine Lake,BCT,active
53.314542451,-3.501009122,Westbourne Avenue,BCT,active
53.315576349,-3.498493492,Palace Avenue,BCT,active
53.318075035,-3.49422745,Crescent Road,BCT,active
53.324564139,-3.483178175,Queen`s Walk,BCT,active
53.320238649,-3.49625472,Palace Fun Centre,BCT,active
53.317799958,-3.500748147,Bullerton Road,BCT,active
53.315913677,-3.504194682,Ocean Beach,BCT,active
53.320003621,-3.455681274,New Pines Caravan Park,BCT,active
53.337143708,-3.407228106,Royal Victoria Hotel,BCT,active
53.326669479,-3.413054615,Tip Lane,BCT,active
53.331889342,-3.404562278,Eden Avenue,BCT,active
52.987341442,-3.37150198,Maesafallen,BCT,active
52.990700948,-3.380279288,Ty`n-y-llidiart Ind Est,BCT,active
53.009792965,-3.379323543,St Bueno's,BCT,active
53.042604517,-3.365037066,Is Awel,BCT,active
53.0806144,-3.32146335,Fox and Hounds Inn,BCT,active
53.08759301,-3.302970823,Eyarth Crossroads,BCT,active
53.113839433,-3.317973115,Borthyn School,BCT,active
53.338186851,-3.391101713,Nant Drive,BCT,active
53.33970898,-3.40007303,Highbury Avenue,BCT,active
53.3355118,-3.423544393,Glandwr,BCT,active
53.185802674,-3.407026337,Denbigh High School,BCT,active
53.202979361,-3.409146085,Tyddyn-y-Parc,BCT,active
53.207800308,-3.409693611,Coed Estyn,BCT,active
53.192578363,-3.408385793,Gloddaeth Villas,BCT,active
53.279922001,-3.47338218,Pengwern College,BCT,active
53.249331104,-3.436883439,Bryn Asaph,BCT,active
53.24054567,-3.433367267,Bryn Polyn,BCT,active
53.266700209,-3.498117957,Lowther Arms,BCT,active
53.256545178,-3.446179676,Fountain Garage,BCT,active
53.267889058,-3.496510099,Vicarage Close,BCT,active
53.30843542,-3.469501084,The Boulevard,BCT,active
53.310660677,-3.472024117,Tower Gardens,BCT,active
53.314346486,-3.473471939,Pendyffryn Road,BCT,active
53.319868235,-3.477655654,War Memorial Court,BCT,active
53.316455897,-3.47081247,Westminster Avenue,BCT,active
53.315022911,-3.47110845,Ysgol Llewelyn,BCT,active
53.313032445,-3.47287128,Llys Morgan,BCT,active
53.290012202,-3.456971654,Bryn Crescent,BCT,active
53.327015963,-3.480470352,Royal Alexandra Hospital,BCT,active
53.326321684,-3.478464295,Old Golf Road,BCT,active
53.326455315,-3.47420457,Medea Drive,BCT,active
53.327873676,-3.464508278,Rhyl Golf Club,BCT,active
53.325424512,-3.48476183,Pavilion Theatre,BCT,active
53.324432434,-3.48725758,Garden of Remembrance,BCT,active
53.323023255,-3.491037206,Sea Life Aquarium Stand 2,BCT,active
53.323105,-3.490815,Sea Life Aquarium Stand 3,BCT,active
53.323187,-3.490582,Sea Life Aquarium Stand 4,BCT,active
53.330554543,-3.445558907,Arfon Avenue,BCT,active
53.331311093,-3.440238461,Earlswood Avenue,BCT,active
53.332600907,-3.435025876,Brig-y-Don,BCT,active
53.314169986,-3.414547971,Ffordd Ty Newydd,BCT,active
53.329425964,-3.453359248,Robin Hood Camp,BCT,active
53.316583971,-3.480079177,Llys Glan Aber,BCT,active
53.253149301,-3.472431773,Business Park,BCT,active
53.252818725,-3.491067362,Bryn Celyn Lodge,BCT,active
53.325723454,-3.406777103,Prestatyn High School,BCT,active
53.337290536,-3.406211651,Station Road,BCT,active
53.343266444,-3.407910433,Beaches Hotel,BCT,active
53.33549379,-3.390007826,Norman Drive,BCT,active
53.332638402,-3.390500641,Talton Crescent,BCT,active
53.33260545,-3.397167253,Linden Walk,BCT,active
53.330829768,-3.402169839,Aldi Supermarket,BCT,active
53.318986126,-3.488224177,Rhyl Bus Station Stand C,BCS,active
52.970395026,-3.170663644,Parade Street 1,BCT,active
52.970411241,-3.170842775,Parade Street 2,BCT,active
53.32598149,-3.419142952,Cardiff Way,BCT,active
53.328757151,-3.458132292,Lyons Holiday Camp,BCT,active
53.330297852,-3.448193148,Sherwood Avenue,BCT,active
53.256034924,-3.439947017,Angorfa Court,BCT,active
53.186452026,-3.409516985,Plas Pigot,BCT,active
53.256358317,-3.440446975,Angorfa Court,BCT,active
53.321174165,-3.484697054,Tongs Funeral Directors,BCT,active
53.320569406,-3.482003697,Millbank Road,BCT,active
53.320186011,-3.47885267,Clifton Park Road South,BCT,active
53.321744879,-3.477104946,Clifton Park Road North,BCT,active
53.322453793,-3.475027491,Hadley Crescent,BCT,active
53.322312236,-3.470833788,Mayfield Grove,BCT,active
53.32118402,-3.469383675,Ffordd Anwyl,BCT,active
53.319192845,-3.472663096,Parry`s Corner,BCT,active
53.318963879,-3.468631818,Cheltenham Avenue South,BCT,active
53.318395205,-3.470639012,Tots` Corner,BCT,active
53.318698599,-3.469733637,Chiropodists,BCT,active
53.318845554,-3.464364173,Cemetery,BCT,active
53.319328131,-3.462399012,Llys Tegid,BCT,active
53.320571629,-3.462891935,Llys Gwynant,BCT,active
53.322409138,-3.462594469,Lon Bedw,BCT,active
53.324238791,-3.461470913,Llys-y-Tywysog,BCT,active
53.323750495,-3.45950236,Llys Dewi,BCT,active
53.321529537,-3.460642689,Llys Celynnen,BCT,active
53.317404629,-3.462378272,Rhodfa Maen Gwyn,BCT,active
53.316306825,-3.463931975,Clement Drive,BCT,active
53.112110119,-3.515357426,Llyn Brenig Trail,BCT,active
53.112041085,-3.51513089,Llyn Brenig Trail,BCT,active
52.980006392,-3.377659432,Bryn Llewelyn,BCT,active
52.979899588,-3.377566666,Bryn Llewelyn,BCT,active
52.979544458,-3.380281066,Penybryn,BCT,active
52.979482417,-3.380204616,Penybryn,BCT,active
52.978449395,-3.383999485,Uwch-y-dre,BCT,active
52.97826764,-3.384544794,Uwch-y-dre,BCT,active
53.10154134,-3.556196869,Pont y Brenig,BCT,active
53.101555011,-3.555838875,Pont y Brenig,BCT,active
53.117193721,-3.307272689,Ruthin Tesco,BCT,active
53.235873103,-3.429824891,Tweedmill Shopping Outlet,BCT,active
53.336040343,-3.410075335,Sandy Lane,BCT,active
53.336112585,-3.410047681,Sandy Lane,BCT,active
53.334848285,-3.415848022,Pen Tywyn,BCT,active
53.213256233,-3.35474794,Bro Lleweni,BCT,active
53.183227086,-3.373929073,Eisteddfod Field,BCT,active
53.33413147,-3.429220239,Ffrith Hotel,BCT,active
53.3277887,-3.421380215,Ffordd Penrhwylfa,BCT,active
53.324572541,-3.417429572,Penrhwylfa Crossroads,BCT,active
53.327785687,-3.411034329,St Andrews Drive,BCT,active
53.329338463,-3.406670824,Maes Tegid Stores,BCT,active
53.336039451,-3.417734766,Coniston Drive,BCT,active
53.329975203,-3.402982726,Bryntirion Drive,BCT,active
53.328854233,-3.403516544,St Elmo's Drive,BCT,active
53.329027969,-3.403266975,St Elmo's Drive,BCT,active
53.326269759,-3.404662935,Prestatyn High School,BCT,active
53.326068355,-3.404971633,Prestatyn High School,BCT,active
53.315941075,-3.41149917,Star Inn,BCT,active
53.311891792,-3.417144424,Trading Estate,BCT,active
53.311386975,-3.417262788,Trading Estate,BCT,active
53.312284389,-3.497567557,Marsh Road,BCT,active
53.314383487,-3.4871483,Ffordd Las,BCT,active
53.314546519,-3.485607821,Victoria Road,BCT,active
53.315102661,-3.484261108,Kingsley Avenue,BCT,active
53.311210951,-3.480583715,Ascot Drive,BCT,active
53.310533772,-3.477198099,Viola Avenue,BCT,active
53.310968846,-3.47545697,Diane Drive,BCT,active
53.305209484,-3.418919109,Celyn,BCT,active
53.311030454,-3.473012526,Llys Pen-y-cefndy,BCT,active
53.308831887,-3.465041992,Patrick Avenue,BCT,active
53.315010209,-3.465568855,Foel View Road,BCT,active
53.314826901,-3.472422694,Trellewelyn Road,BCT,active
53.314737229,-3.472404596,Trellewelyn Road,BCT,active
53.314212184,-3.464670873,Hen-Afon Road,BCT,active
53.314613648,-3.473676288,Pendyffryn Road,BCT,active
53.312367606,-3.463346841,Daniel Drive,BCT,active
53.289322283,-3.460098603,Abbey Road,BCT,active
53.290796601,-3.46302942,Castle Street,BCT,active
53.277807574,-3.484048138,Bryn Carrog Farm,BCT,active
53.268874697,-3.506756233,Victoria Garage,BCT,active
53.269023567,-3.509910466,Artillery Row,BCT,active
53.269354385,-3.510761865,St Barbara's Avenue,BCT,active
53.271945224,-3.524739781,Ffordd Terfyn,BCT,active
53.229592843,-3.432162363,Tudor Cottage,BCT,active
53.188447261,-3.410315814,Masons Arms,BCT,active
53.184157336,-3.399040769,Crud-y-Castell,BCT,active
53.183441937,-3.394887102,Llys Catrin,BCT,active
53.181453841,-3.390393104,Brookhouse Mill,BCT,active
53.175552222,-3.334198221,Nant Glyd,BCT,active
53.008136,-3.38026,Ysgol Bro Elwern Primary School,BCT,active
53.022255962,-3.390261975,Wern Ddu,BCT,active
53.02284785,-3.390385377,Ty Ucha'r Llyn,BCT,active
52.979776588,-3.369921857,Liverpool Terrace,BCT,active
52.979927991,-3.368883987,Victoria Terrace,BCT,active
53.32092468,-3.467813375,Cedar Avenue,BCT,active
53.320883076,-3.467541707,Cedar Avenue,BCT,active
53.313707431,-3.48368731,Kingsley Avenue,BCT,active
53.318953005,-3.459999174,Lon Ystrad,BCT,active
53.318854897,-3.459935774,Lon Ystrad,BCT,active
53.318688332,-3.461791643,Ffordd Elan,BCT,active
53.323994196,-3.464555521,Aspen Walk,BCT,active
53.32385554,-3.464866073,Aspen Walk,BCT,active
53.322699729,-3.466748262,Hazel Court,BCT,active
53.322299247,-3.466419234,Hazel Court,BCT,active
53.32239134,-3.475715975,Hadley Crescent,BCT,active
53.32224794,-3.475680998,Hadley Crescent,BCT,active
53.119057802,-3.32082244,Glasdir,BCT,active
53.118827465,-3.320516527,Glasdir,BCT,active
53.321447349,-3.414893798,Roundwood Avenue,BCT,active
53.113002071,-3.305860626,Feathers Inn,BCT,active
53.108708788,-3.303056441,Pen y Maes,BCT,active
53.107159489,-3.301695011,Castle Park,BCT,active
53.115727632,-3.31345882,Ruthin Fire Station,BCT,active
53.332566011,-3.401295723,High Street,BCT,active
53.116082515,-3.29821906,Ysgol Brynhyfryd,BCT,active
53.119528113,-3.284421354,Smithy,BCT,active
53.119506593,-3.284749452,Smithy,BCT,active
53.129528458,-3.216445628,The Nant,BCT,active
53.129377817,-3.216232128,The Nant,BCT,active
53.317534018,-3.483925151,Brynhyfryd Ave,BCT,active
53.328316384,-3.477091749,Marine Drive,BCT,active
53.328209486,-3.477012975,Marine Drive,BCT,active
53.327964649,-3.47209434,Tynewydd Road,BCT,active
53.327953625,-3.472259135,Tynewydd Road,BCT,active
53.322591121,-3.486412805,Fairfield Avenue,BCT,active
53.322607409,-3.486548497,Fairfield Avenue,BCT,active
53.325309847,-3.481041897,Beechwood Road,BCT,active
53.325275954,-3.480875559,Beechwood Road,BCT,active
53.305677987,-3.421095784,Voel Depot,BCT,active
53.299431209,-3.417241947,Ffordd y Ffrainc,BCT,active
53.299314391,-3.417238078,Ffordd y Ffrainc,BCT,active
53.339198839,-3.409804066,Bastion Gardens,BCT,active
53.338979691,-3.409331229,Bastion Gardens,BCT,active
53.338257582,-3.404245904,Marine Road,BCT,active
53.33867977,-3.403508804,Marine Road,BCT,active
52.965824488,-3.088753959,Community Centre,BCT,active
53.333331501,-3.421615498,Beverley Drive,BCT,active
53.333250984,-3.421582785,Beverley Drive,BCT,active
53.285112468,-3.407083437,Cwm Crossroads,BCT,active
53.285284091,-3.407014071,Cwm Crossroads,BCT,active
53.115588338,-3.317115221,Cae Seren Bungalows,BCT,active
52.97411947,-3.145000633,Wenffrwd Nature Reserve,BCT,active
52.974154415,-3.145105803,Wenffrwd Nature Reserve,BCT,active
52.97485401356431,-3.1372913922046166,Wenffrwd,BCT,active
53.269423365,-3.5063707,Swn Y Dail,BCT,active
53.269323955,-3.50641219,Swn Y Dail,BCT,active
53.064308351,-3.276136603,Llysfasi College,BCT,active
53.060022673,-3.197221483,Llandegla,BCT,active
53.158189185,-3.372127187,The Lodge,BCT,active
53.183817233,-3.394689806,Staverton,BCT,active
53.189539571,-3.409543472,Ysgol Frongoch,BCT,active
53.237461816,-3.431526097,Llannerch Equestrian Centre,BCT,active
53.253055648,-3.457004345,Glascoed Road,BCT,active
53.289944344,-3.459579773,Grenville Avenue,BCT,active
53.300475705,-3.412924817,Post Office,BCT,active
53.314701924,-3.49295374,Netley Road,BCT,active
52.969599985,-3.116410089,Bryn Howel,BCT,active
52.973445377,-3.131848016,Sun Trevor Inn,BCT,active
52.974904954,-3.137158128,Wenffrwd,BCT,active
52.970576694,-3.163148543,Bishop's Walk,BCT,active
53.05805428,-3.184618085,The Grousemoor,BCT,active
53.325738413,-3.415005813,The Meadows,BCT,active
53.325685387,-3.414928984,The Meadows,BCT,active
53.337568378,-3.39055595,Ffordd Onnen,BCT,active
53.343319403,-3.36741543,Beachcomber,BCT,active
53.340978854,-3.366919961,Shore Road,BCT,active
53.340986464,-3.367040366,Shore Road,BCT,active
53.057895182,-3.330604204,Bryn Grug,BCT,active
53.039310402,-3.3774468,Bryn Saith Marchog,BCT,active
53.27452767,-3.224803599,Whitford Street,BCT,active
53.274657472,-3.227041818,St Winefrides Primary School,BCT,active
53.274729828,-3.226998901,St Winefrides Primary School,BCT,active
53.234251058,-3.305638269,Maes y Coed Farm,BCT,active
53.159165651,-3.136025886,Broncoed Park,BCT,active
53.205345067,-3.041499443,The Meadows,BCT,active
53.205338174,-3.04125972,The Meadows,BCT,active
53.099246896,-3.031855002,Cefn-y-Bedd Station,BCT,active
53.099149198,-3.031718246,Cefn-y-Bedd Station,BCT,active
53.112111876,-3.032760647,Hope Medical Centre,BCT,active
53.171516171,-2.971562828,Airbus Broughton,BCT,active
53.251497332,-3.138635978,Flint Sainsburys,BCT,active
53.340117694,-3.3659762,Gronant Crossroads,BCT,active
53.097700068,-3.030384228,Hollybush,BCT,active
53.102570477,-3.032143674,Abermorddu Turn,BCT,active
53.179326467,-2.920820171,Anchor Hotel,BCT,active
53.179271797,-2.921507294,Anchor Hotel,BCT,active
53.178753586,-2.924578521,Saltney Police Station,BCT,active
53.178182515,-2.928067491,Park Avenue,BCT,active
53.178069676,-2.929291982,St David`s Retail Park,BCT,active
53.177925494,-2.929902332,St David's Retail Park,BCT,active
53.17656327,-2.937982291,Sandy Lane,BCT,active
53.176399923,-2.937036121,Sandy Lane Terminus,BCT,active
53.174800889,-2.935759468,Carlton Avenue,BCT,active
53.172996179,-2.934343793,Celyn Crescent,BCT,active
53.17125413,-2.932959517,Tegid Way,BCT,active
